PID,group,id_in_group,role,payoff,participant_label,initialized_round,time_start_round,assigned_seed,seed,round_time_left,round_timed_out,waited_n_refresh,topic_number,interacted_topics,positioning_user,time_positioning,partition_user,I_understand,time_taskexplaination,tmp_ranking,click_rank,click_id,positioning_true,time_rankig,highlight,read_more_highlight,time_highlight,positioning_text,read_more_positioning,time_positioning_text,group.id_in_subsession,turn,leaning,leaning_strength,center_strength,age,gender,gender_open,comment
P85,1,85,,0.0,708114.0,1.0,1755621476.24,1.0,212.0,796.0,0.0,0.0,2.0,44441122.0,-2.0,22.35,-1.0,1.0,6.8,3250476189.0,4.0,24.0,0.0,39.14,3.0,1.0,37.2,0.0,1.0,9.91,1,3,,,,,,,
P86,1,86,,0.0,615442.0,1.0,1755621624.52,1.0,212.0,732.0,0.0,0.0,2.0,312.0,-1.0,13.19,-1.0,1.0,3.96,3250476189.0,1.0,22.0,-1.0,11.68,3.0,1.0,141.48,-2.0,0.0,8.58,1,3,,,,,,,
P87,1,87,,0.0,260107.0,1.0,1755621680.11,1.0,221.0,768.0,0.0,0.0,1.0,241.0,2.0,23.05,1.0,1.0,8.43,4986713052.0,0.0,14.0,0.0,34.36,0.0,1.0,67.39,2.0,0.0,4.91,1,3,,,,,,,
P88,1,88,,0.0,141235.0,1.0,1755621391.62,1.0,133.0,863.0,0.0,0.0,3.0,143.0,-2.0,9.79,-1.0,1.0,3.84,4035927681.0,1.0,30.0,-2.0,14.11,2.0,1.0,11.51,-2.0,1.0,27.68,1,3,,,,,,,
P89,1,89,,0.0,962046.0,1.0,1755622179.98,1.0,222.0,672.0,0.0,0.0,2.0,312.0,-2.0,13.51,-1.0,1.0,8.6,2134058967.0,5.0,25.0,0.0,52.04,3.0,1.0,155.48,-1.0,0.0,5.47,1,3,,,,,,,
P90,1,90,,0.0,334393.0,1.0,1755621652.28,1.0,231.0,804.0,0.0,0.0,1.0,241.0,-2.0,10.39,-1.0,1.0,10.63,4235017869.0,1.0,12.0,-1.0,32.42,2.0,1.0,44.94,-2.0,0.0,3.47,1,3,,,,,,,
P91,1,91,,0.0,284197.0,1.0,1755621581.07,1.0,131.0,827.0,0.0,0.0,1.0,421.0,-2.0,16.94,-1.0,1.0,3.8,4153728096.0,0.0,14.0,0.0,5.23,3.0,1.0,49.54,-1.0,0.0,12.8,1,3,,,,,,,
P92,1,92,,0.0,492365.0,1.0,1755622071.08,1.0,123.0,797.0,0.0,0.0,3.0,423.0,-2.0,13.98,-1.0,1.0,6.62,435796218.0,0.0,30.0,-2.0,39.21,2.0,1.0,45.74,-2.0,0.0,4.1,1,3,,,,,,,
P93,1,93,,0.0,343667.0,1.0,1755622582.56,1.0,122.0,530.0,0.0,0.0,2.0,342.0,-2.0,13.82,-1.0,1.0,9.97,5241980736.0,3.0,21.0,-2.0,65.15,2.0,1.0,283.63,-2.0,0.0,14.33,1,3,,,,,,,
P94,1,94,,0.0,133224.0,1.0,1755622452.33,1.0,133.0,854.0,0.0,0.0,3.0,123.0,-1.0,9.39,-1.0,1.0,5.47,4035962781.0,1.0,30.0,-2.0,13.97,3.0,1.0,19.99,0.0,1.0,17.24,1,3,,,,,,,
P95,1,95,,0.0,228730.0,1.0,1755621719.1,1.0,114.0,881.0,0.0,0.0,4.0,214.0,-1.0,4.44,-1.0,1.0,1.89,1254780396.0,7.0,43.0,-1.0,2.28,2.0,1.0,12.63,0.0,1.0,14.26,1,3,,,,,,,
P96,1,96,,0.0,681081.0,1.0,1755621920.26,1.0,113.0,824.0,0.0,0.0,3.0,243.0,-2.0,9.81,-1.0,1.0,7.82,2465089371.0,3.0,35.0,0.0,25.47,2.0,1.0,35.69,0.0,0.0,6.37,1,3,,,,,,,
P97,1,97,,0.0,534977.0,1.0,1755621956.87,1.0,223.0,779.0,0.0,0.0,3.0,423.0,1.0,9.09,1.0,1.0,2.74,9368140752.0,6.0,30.0,-2.0,8.94,0.0,1.0,102.44,0.0,0.0,2.82,1,3,,,,,,,
P98,1,98,,0.0,195825.0,1.0,1755622731.33,1.0,123.0,838.0,0.0,0.0,3.0,123.0,-2.0,17.96,-1.0,1.0,7.25,435796218.0,2.0,33.0,-1.0,14.31,0.0,1.0,24.58,-1.0,1.0,28.11,1,3,,,,,,,
P99,1,99,,0.0,331384.0,1.0,1755622201.95,1.0,213.0,808.0,0.0,0.0,3.0,423.0,2.0,11.87,1.0,1.0,5.71,6948730521.0,5.0,33.0,-1.0,25.22,0.0,0.0,51.22,1.0,0.0,9.17,1,3,,,,,,,
P100,1,100,,0.0,105548.0,1.0,1755622723.58,1.0,132.0,723.0,0.0,0.0,2.0,132.0,1.0,83.61,1.0,1.0,5.69,4527108936.0,1.0,25.0,0.0,59.05,2.0,1.0,30.43,-1.0,1.0,56.71,1,3,,,,,,,
P101,1,101,,0.0,317353.0,1.0,1755622209.45,1.0,132.0,827.0,0.0,0.0,2.0,142.0,2.0,8.1,1.0,1.0,4.52,4527108936.0,6.0,28.0,2.0,9.24,3.0,0.0,52.35,0.0,0.0,6.46,1,3,,,,,,,
P102,1,102,,0.0,865378.0,1.0,1755622155.82,1.0,113.0,866.0,0.0,0.0,3.0,423.0,1.0,9.15,1.0,1.0,7.4,2465089371.0,3.0,35.0,0.0,2.69,3.0,1.0,16.26,-1.0,0.0,3.97,1,3,,,,,,,
P103,1,103,,0.0,540953.0,1.0,1755622313.18,1.0,212.0,839.0,0.0,0.0,2.0,342.0,1.0,3.05,1.0,1.0,2.3,9587264103.0,1.0,25.0,0.0,29.06,3.0,0.0,27.82,-1.0,0.0,3.72,1,3,,,,,,,
P104,1,104,,0.0,876393.0,1.0,1755622219.93,1.0,224.0,861.0,0.0,0.0,4.0,234.0,2.0,8.55,1.0,1.0,1.98,8671549203.0,3.0,41.0,-2.0,4.05,2.0,1.0,26.56,0.0,0.0,4.43,1,3,,,,,,,
P105,1,105,,0.0,800988.0,1.0,1755622292.28,1.0,221.0,804.0,0.0,0.0,1.0,421.0,-2.0,3.7,-1.0,1.0,2.66,6530421789.0,5.0,12.0,-1.0,23.06,1.0,1.0,68.89,0.0,0.0,2.31,1,3,,,,,,,
P106,1,106,,0.0,576170.0,1.0,1755622571.99,1.0,231.0,759.0,0.0,0.0,1.0,321.0,0.0,21.74,0.0,1.0,3.71,4851329706.0,0.0,14.0,0.0,2.0,3.0,1.0,115.42,-1.0,0.0,8.3,1,3,,,,,,,
P107,1,107,,0.0,682875.0,1.0,1755622883.31,1.0,224.0,117.0,0.0,0.0,4.0,314.0,1.0,5.14,1.0,1.0,721.85,8617549203.0,7.0,42.0,-1.0,29.69,3.0,1.0,28.26,-1.0,0.0,1.64,1,3,,,,,,,
P108,1,108,,0.0,495591.0,1.0,1755622452.75,1.0,211.0,782.0,0.0,0.0,1.0,421.0,2.0,34.09,1.0,1.0,3.12,3798164250.0,4.0,11.0,-2.0,2.72,3.0,0.0,79.78,1.0,0.0,2.62,1,3,,,,,,,
P109,1,109,,0.0,597170.0,1.0,1755622495.53,1.0,233.0,873.0,0.0,0.0,3.0,413.0,2.0,10.16,1.0,1.0,3.08,9670843251.0,0.0,39.0,2.0,9.67,0.0,0.0,5.37,2.0,0.0,3.44,1,3,,,,,,,
P110,1,110,,0.0,179056.0,1.0,1755623019.7,1.0,124.0,788.0,0.0,0.0,4.0,234.0,0.0,20.81,0.0,1.0,2.48,2143685709.0,6.0,45.0,0.0,24.57,3.0,1.0,66.68,0.0,0.0,2.52,1,3,,,,,,,
P111,1,111,,0.0,517808.0,1.0,1755622722.78,1.0,213.0,819.0,0.0,0.0,3.0,413.0,-1.0,6.68,-1.0,1.0,2.29,523478169.0,1.0,35.0,0.0,36.49,3.0,1.0,37.13,-1.0,0.0,4.31,1,3,,,,,,,
P112,1,112,,0.0,186713.0,1.0,1755622772.43,1.0,221.0,830.0,0.0,0.0,1.0,321.0,-2.0,6.98,-1.0,1.0,2.93,6530421789.0,4.0,14.0,0.0,34.65,1.0,1.0,28.78,0.0,1.0,6.59,1,3,,,,,,,
P113,1,113,,0.0,788892.0,1.0,1755623065.93,1.0,212.0,668.0,0.0,0.0,2.0,432.0,0.0,19.19,0.0,1.0,6.75,4751620398.0,7.0,23.0,-1.0,24.13,3.0,1.0,183.36,1.0,1.0,12.0,1,3,,,,,,,
P114,1,114,,0.0,211043.0,1.0,1755623122.09,1.0,123.0,819.0,0.0,0.0,3.0,413.0,-2.0,4.72,-1.0,1.0,1.46,435796218.0,1.0,34.0,0.0,26.02,3.0,1.0,50.81,0.0,0.0,2.29,1,3,,,,,,,
P115,1,115,,0.0,635964.0,1.0,1755622857.65,1.0,222.0,880.0,0.0,0.0,2.0,132.0,-1.0,4.62,-1.0,1.0,1.6,2134058967.0,3.0,24.0,0.0,7.16,3.0,0.0,8.04,0.0,0.0,3.32,1,3,,,,,,,
P116,1,116,,0.0,235209.0,1.0,1755623124.59,1.0,114.0,836.0,0.0,0.0,4.0,214.0,-2.0,10.5,-1.0,1.0,2.16,1254780396.0,2.0,45.0,0.0,17.91,3.0,1.0,35.93,0.0,1.0,22.42,1,3,,,,,,,
P117,1,117,,0.0,736588.0,1.0,1755623058.78,1.0,113.0,669.0,0.0,0.0,3.0,123.0,-2.0,4.87,-1.0,1.0,3.9,2456089371.0,1.0,34.0,0.0,57.22,3.0,1.0,167.77,1.0,0.0,3.6,1,3,,,,,,,
P118,1,118,,0.0,392595.0,1.0,1755623268.92,1.0,232.0,767.0,0.0,0.0,2.0,432.0,-2.0,28.68,-1.0,1.0,10.23,2054139678.0,4.0,21.0,-2.0,54.33,0.0,0.0,41.66,2.0,0.0,28.41,1,3,,,,,,,
P119,1,119,,0.0,111509.0,1.0,1755623312.35,1.0,133.0,813.0,0.0,0.0,3.0,243.0,-2.0,33.03,-1.0,1.0,3.85,4039562781.0,1.0,30.0,-2.0,5.05,0.0,1.0,46.26,-2.0,0.0,4.68,1,3,,,,,,,
P120,1,120,,0.0,750219.0,1.0,1755623071.62,1.0,214.0,878.0,0.0,0.0,4.0,324.0,-1.0,4.69,-1.0,1.0,1.57,1502348967.0,4.0,43.0,-1.0,15.44,3.0,0.0,2.37,0.0,0.0,48.54,1,3,,,,,,,
P121,1,121,,0.0,984837.0,1.0,1755623329.18,1.0,134.0,816.0,0.0,0.0,4.0,314.0,-2.0,11.81,-1.0,1.0,3.08,1425307869.0,0.0,41.0,-2.0,14.64,1.0,1.0,56.3,-2.0,0.0,27.34,1,3,,,,,,,
P122,1,122,,0.0,135331.0,1.0,1755623889.78,1.0,214.0,743.0,0.0,0.0,4.0,234.0,0.0,75.62,0.0,1.0,3.64,4716895032.0,2.0,41.0,-2.0,31.06,3.0,1.0,48.03,0.0,1.0,87.45,1,3,,,,,,,
P123,1,123,,0.0,593969.0,1.0,1755623684.85,1.0,224.0,750.0,0.0,0.0,4.0,134.0,-2.0,7.63,-1.0,1.0,3.66,1203546798.0,1.0,42.0,-1.0,28.05,2.0,1.0,112.62,-1.0,1.0,19.24,1,3,,,,,,,
P124,1,124,,0.0,113739.0,1.0,1755623588.28,1.0,231.0,854.0,0.0,0.0,1.0,421.0,-2.0,8.49,-1.0,1.0,4.29,4235017869.0,2.0,13.0,-1.0,6.16,3.0,1.0,28.25,-1.0,0.0,2.59,1,3,,,,,,,
P125,1,125,,0.0,627641.0,1.0,1755623525.24,1.0,211.0,824.0,0.0,0.0,1.0,321.0,-1.0,7.34,-1.0,1.0,4.35,6302415789.0,7.0,17.0,1.0,57.31,1.0,0.0,8.9,1.0,0.0,4.04,1,3,,,,,,,
P126,1,126,,0.0,118757.0,1.0,1755623726.49,1.0,132.0,824.0,0.0,0.0,2.0,342.0,-1.0,10.61,-1.0,1.0,5.77,4527108936.0,1.0,25.0,0.0,33.35,3.0,1.0,28.98,-1.0,1.0,19.68,1,3,,,,,,,
P127,1,127,,0.0,670739.0,1.0,1755623926.67,1.0,133.0,825.0,0.0,0.0,3.0,243.0,1.0,14.9,1.0,1.0,2.45,4053962781.0,3.0,33.0,-1.0,54.82,0.0,1.0,5.75,1.0,1.0,12.22,1,3,,,,,,,
P128,1,128,,0.0,391448.0,1.0,1755623910.0,1.0,223.0,829.0,0.0,0.0,3.0,143.0,0.0,15.99,0.0,1.0,24.92,4035928617.0,1.0,30.0,-2.0,7.3,0.0,1.0,25.01,1.0,0.0,9.61,1,3,,,,,,,
P129,1,129,,0.0,554116.0,1.0,1755623888.28,1.0,231.0,862.0,0.0,0.0,1.0,431.0,-1.0,8.03,-1.0,1.0,9.36,4235017869.0,6.0,17.0,1.0,7.39,3.0,1.0,14.32,1.0,0.0,3.1,1,3,,,,,,,
P130,1,130,,0.0,623180.0,1.0,1755624233.41,1.0,234.0,791.0,0.0,0.0,4.0,134.0,-2.0,11.28,-1.0,1.0,3.52,1235407698.0,5.0,40.0,-2.0,21.78,0.0,1.0,74.79,-2.0,0.0,7.34,1,3,,,,,,,
P131,1,131,,0.0,397220.0,1.0,1755623942.43,1.0,131.0,842.0,0.0,0.0,1.0,321.0,2.0,21.41,1.0,1.0,2.1,4153728609.0,9.0,19.0,2.0,26.63,0.0,0.0,9.06,2.0,0.0,3.74,1,3,,,,,,,
P132,1,132,,0.0,126267.0,1.0,1755624217.79,1.0,113.0,740.0,0.0,0.0,3.0,413.0,-1.0,22.02,-1.0,1.0,2.83,2456089371.0,2.0,35.0,0.0,53.36,0.0,1.0,83.56,-1.0,0.0,5.41,1,3,,,,,,,
P133,1,133,,0.0,358449.0,1.0,1755624380.92,1.0,223.0,810.0,0.0,0.0,3.0,213.0,1.0,31.39,1.0,1.0,8.38,9368140752.0,0.0,39.0,2.0,4.98,0.0,0.0,47.81,1.0,0.0,12.76,1,3,,,,,,,
P134,1,134,,0.0,595551.0,1.0,1755624557.94,1.0,214.0,592.0,0.0,0.0,4.0,324.0,2.0,18.78,1.0,1.0,6.68,8732496501.0,8.0,40.0,-2.0,29.79,3.0,1.0,255.09,-2.0,0.0,6.11,1,3,,,,,,,
P135,1,135,,0.0,951291.0,1.0,1755624606.07,1.0,211.0,752.0,0.0,0.0,1.0,431.0,2.0,28.21,1.0,1.0,6.2,3798164250.0,5.0,16.0,1.0,107.95,3.0,0.0,7.93,-2.0,0.0,9.25,1,3,,,,,,,
P136,1,136,,0.0,660539.0,1.0,1755624537.74,1.0,112.0,824.0,0.0,0.0,2.0,432.0,1.0,19.12,1.0,1.0,8.45,4257639801.0,4.0,26.0,1.0,11.78,0.0,1.0,38.57,1.0,0.0,10.04,1,3,,,,,,,
P137,1,137,,0.0,908692.0,1.0,1755624338.85,1.0,112.0,817.0,0.0,0.0,2.0,432.0,1.0,25.28,1.0,1.0,3.37,4257693801.0,6.0,23.0,-1.0,23.85,3.0,0.0,32.17,-1.0,0.0,7.44,1,3,,,,,,,
P138,1,138,,0.0,758538.0,1.0,1755624396.01,1.0,233.0,852.0,0.0,0.0,3.0,213.0,2.0,6.91,1.0,1.0,3.16,9670843251.0,3.0,30.0,-2.0,8.72,3.0,1.0,31.96,0.0,0.0,3.02,1,3,,,,,,,
P139,1,139,,0.0,475046.0,1.0,1755626060.37,1.0,111.0,,0.0,0.0,1.0,241.0,,,,,,,,,,,,,,,,,1,3,,,,,,,
P140,1,140,,0.0,787129.0,1.0,1755624622.65,1.0,112.0,809.0,0.0,0.0,2.0,132.0,-2.0,4.17,-1.0,1.0,1.98,4257639801.0,0.0,24.0,0.0,2.6,3.0,1.0,84.98,0.0,0.0,2.43,1,3,,,,,,,
P141,1,141,,0.0,835150.0,1.0,1755624331.18,1.0,233.0,883.0,0.0,0.0,3.0,123.0,1.0,10.16,1.0,1.0,1.89,9670843251.0,7.0,32.0,-1.0,4.48,3.0,0.0,2.89,1.0,0.0,5.13,1,3,,,,,,,
P142,1,142,,0.0,475810.0,1.0,1755624473.78,1.0,112.0,848.0,0.0,0.0,2.0,342.0,0.0,5.37,0.0,1.0,4.8,4257639801.0,7.0,28.0,2.0,25.74,3.0,0.0,18.1,2.0,0.0,228.89,1,3,,,,,,,
P143,1,143,,0.0,182478.0,1.0,1755625491.09,1.0,222.0,610.0,1.0,0.0,2.0,412.0,2.0,44.97,1.0,1.0,23.97,4785963102.0,2.0,28.0,2.0,223.52,0.0,1.0,,,,,1,3,,,,,,,
P144,1,144,,0.0,564190.0,1.0,1755624591.64,1.0,213.0,855.0,0.0,0.0,3.0,143.0,1.0,14.47,1.0,1.0,3.4,6948370521.0,0.0,36.0,1.0,5.4,3.0,1.0,23.11,0.0,0.0,5.66,1,3,,,,,,,
P145,1,145,,0.0,136969.0,1.0,1755624586.94,1.0,122.0,874.0,0.0,0.0,2.0,412.0,-2.0,3.84,-1.0,1.0,3.48,5241980736.0,0.0,25.0,0.0,10.33,3.0,1.0,10.82,0.0,0.0,3.4,1,3,,,,,,,
P146,1,146,,0.0,744404.0,1.0,1755624793.42,1.0,124.0,834.0,0.0,0.0,4.0,134.0,2.0,10.09,1.0,1.0,2.83,2143658709.0,4.0,46.0,1.0,10.35,3.0,1.0,44.83,2.0,0.0,3.23,1,3,,,,,,,
P147,1,147,,0.0,717380.0,1.0,1755625007.38,1.0,213.0,803.0,0.0,0.0,3.0,123.0,2.0,48.41,1.0,1.0,7.98,6948370521.0,1.0,39.0,2.0,13.38,3.0,1.0,29.6,1.0,0.0,26.01,1,3,,,,,,,
P148,1,148,,0.0,957634.0,1.0,1755624884.06,1.0,231.0,843.0,0.0,0.0,1.0,231.0,-2.0,4.2,-1.0,1.0,1.94,4235017869.0,1.0,12.0,-1.0,9.23,0.0,1.0,43.39,-1.0,0.0,5.5,1,3,,,,,,,
P149,1,149,,0.0,329450.0,1.0,1755625115.32,1.0,214.0,778.0,0.0,0.0,4.0,324.0,2.0,6.56,1.0,1.0,4.72,8732496501.0,7.0,45.0,0.0,28.72,0.0,1.0,84.02,0.0,1.0,9.69,1,3,,,,,,,
P150,1,150,,0.0,702144.0,1.0,1755624879.32,1.0,113.0,857.0,0.0,0.0,3.0,213.0,-2.0,3.84,-1.0,1.0,4.44,2456089371.0,6.0,39.0,2.0,1.63,3.0,1.0,35.14,-1.0,0.0,7.96,1,3,,,,,,,
P151,1,151,,0.0,113569.0,1.0,1755625328.19,1.0,214.0,868.0,0.0,0.0,4.0,234.0,-2.0,9.92,-1.0,1.0,3.2,1520348967.0,8.0,46.0,1.0,9.37,3.0,1.0,11.67,1.0,0.0,3.02,1,3,,,,,,,
P152,1,152,,0.0,649903.0,1.0,1755625011.02,1.0,132.0,869.0,0.0,0.0,2.0,142.0,-2.0,4.63,-1.0,1.0,2.85,4527108963.0,5.0,20.0,-2.0,21.44,3.0,1.0,4.78,-2.0,1.0,30.68,1,3,,,,,,,
P153,1,153,,0.0,171796.0,1.0,1755625112.7,1.0,112.0,792.0,0.0,0.0,2.0,432.0,-1.0,11.18,-1.0,1.0,5.61,4257639801.0,8.0,20.0,-2.0,72.71,3.0,0.0,20.63,-1.0,0.0,9.54,1,3,,,,,,,
P154,1,154,,0.0,145301.0,1.0,1755625400.06,1.0,211.0,768.0,0.0,0.0,1.0,431.0,2.0,23.6,1.0,1.0,3.21,3798164250.0,9.0,10.0,-2.0,27.16,3.0,1.0,79.7,-2.0,0.0,7.21,1,3,,,,,,,
P155,1,155,,0.0,313287.0,1.0,1755626454.87,1.0,234.0,689.0,0.0,0.0,4.0,214.0,0.0,17.17,0.0,1.0,9.48,4573128069.0,0.0,44.0,0.0,10.57,2.0,1.0,175.41,-2.0,1.0,82.38,1,3,,,,,,,
P156,1,156,,0.0,209314.0,1.0,1755625703.12,1.0,213.0,818.0,0.0,0.0,3.0,213.0,-1.0,48.05,-1.0,1.0,8.17,523478169.0,1.0,35.0,0.0,5.02,0.0,0.0,21.35,-1.0,0.0,28.29,1,3,,,,,,,
P157,1,157,,0.0,398145.0,1.0,1755625799.93,1.0,113.0,603.0,0.0,0.0,3.0,413.0,-1.0,159.73,-1.0,1.0,6.31,2456089371.0,4.0,30.0,-2.0,30.45,3.0,0.0,102.39,0.0,0.0,9.65,1,3,,,,,,,
P158,1,158,,0.0,368879.0,1.0,1755625432.37,1.0,121.0,877.0,0.0,0.0,1.0,321.0,-1.0,4.43,-1.0,1.0,2.3,5403671298.0,1.0,14.0,0.0,8.07,0.0,0.0,9.99,0.0,0.0,2.52,1,3,,,,,,,
P159,1,159,,0.0,281024.0,1.0,1755626088.85,1.0,234.0,745.0,0.0,0.0,4.0,314.0,2.0,18.36,1.0,1.0,45.58,8746152093.0,3.0,46.0,1.0,37.18,0.0,0.0,55.3,2.0,0.0,7.67,1,3,,,,,,,
P160,1,160,,0.0,296850.0,1.0,1755626158.99,1.0,233.0,796.0,0.0,0.0,3.0,423.0,-2.0,7.85,-1.0,1.0,7.69,541283967.0,3.0,31.0,-2.0,26.89,3.0,0.0,64.75,0.0,0.0,6.52,1,3,,,,,,,
P1,1,1,,0.0,806581.0,1.0,1755617179.1,1.0,213.0,806.0,0.0,0.0,3.0,4123.0,-1.0,8.99,-1.0,1.0,4.51,523471869.0,2.0,32.0,-1.0,41.55,0.0,1.0,41.18,0.0,1.0,17.8,1,4,,,,,,,
P2,1,2,,0.0,256829.0,1.0,1755617347.04,1.0,124.0,800.0,0.0,0.0,4.0,2314.0,-2.0,9.05,-1.0,1.0,5.79,2143685709.0,4.0,46.0,1.0,8.21,3.0,1.0,78.23,2.0,0.0,3.7,1,4,,,,,,,
P3,1,3,,0.0,481107.0,1.0,1755617462.96,1.0,122.0,702.0,0.0,0.0,2.0,1432.0,-2.0,5.52,-1.0,1.0,17.67,5241980763.0,9.0,23.0,-1.0,35.78,3.0,1.0,141.84,-1.0,0.0,4.62,1,4,,,,,,,
P4,1,4,,0.0,504061.0,1.0,1755617176.75,1.0,231.0,870.0,0.0,0.0,1.0,3421.0,0.0,2.36,0.0,1.0,2.71,4851329706.0,0.0,14.0,0.0,2.83,3.0,1.0,24.71,-1.0,0.0,6.29,1,4,,,,,,,
P5,1,5,,0.0,568367.0,1.0,1755617240.99,1.0,114.0,824.0,0.0,0.0,4.0,2314.0,-2.0,5.27,-1.0,1.0,6.64,1254780936.0,0.0,41.0,-2.0,41.89,3.0,0.0,24.55,0.0,0.0,4.89,1,4,,,,,,,
P6,1,6,,0.0,701727.0,1.0,1755617201.1,1.0,233.0,838.0,0.0,0.0,3.0,4213.0,-1.0,7.76,-1.0,1.0,1.95,5041283679.0,1.0,30.0,-2.0,10.68,2.0,1.0,44.13,-1.0,0.0,7.85,1,4,,,,,,,
P7,1,7,,0.0,534098.0,1.0,1755617922.46,1.0,123.0,858.0,0.0,0.0,3.0,4123.0,2.0,11.18,1.0,1.0,9.63,435796218.0,2.0,33.0,-1.0,15.48,2.0,0.0,7.58,0.0,0.0,28.05,1,4,,,,,,,
P8,1,8,,0.0,658807.0,1.0,1755617524.2,1.0,131.0,683.0,0.0,0.0,1.0,3421.0,-2.0,14.33,-1.0,1.0,3.05,4153728096.0,2.0,15.0,0.0,45.28,0.0,1.0,155.11,-1.0,0.0,8.77,1,4,,,,,,,
P9,1,9,,0.0,589206.0,1.0,1755617290.57,1.0,113.0,848.0,0.0,0.0,3.0,2143.0,0.0,3.61,0.0,1.0,4.5,2465089371.0,1.0,34.0,0.0,6.4,3.0,0.0,39.76,0.0,0.0,5.98,1,4,,,,,,,
P10,1,10,,0.0,543557.0,1.0,1755617382.53,1.0,231.0,784.0,0.0,0.0,1.0,4231.0,-2.0,12.15,-1.0,1.0,4.79,4235017869.0,3.0,15.0,0.0,34.55,3.0,1.0,66.2,2.0,0.0,7.12,1,4,,,,,,,
P11,1,11,,0.0,214475.0,1.0,1755617539.55,1.0,234.0,732.0,0.0,0.0,4.0,3214.0,-2.0,11.58,-1.0,1.0,11.19,1235407698.0,3.0,45.0,0.0,50.3,3.0,1.0,96.41,0.0,0.0,4.71,1,4,,,,,,,
P12,1,12,,0.0,438233.0,1.0,1755617444.69,1.0,134.0,850.0,0.0,0.0,4.0,1324.0,1.0,8.33,1.0,1.0,5.1,1452708369.0,5.0,40.0,-2.0,16.28,3.0,1.0,21.84,2.0,0.0,4.32,1,4,,,,,,,
P13,1,13,,0.0,255522.0,1.0,1755617854.31,1.0,231.0,799.0,0.0,0.0,1.0,4321.0,1.0,12.91,1.0,1.0,5.82,8473295061.0,8.0,16.0,1.0,71.74,3.0,1.0,13.15,-1.0,0.0,18.08,1,4,,,,,,,
P14,1,14,,0.0,274504.0,1.0,1755617554.74,1.0,111.0,798.0,0.0,0.0,1.0,2341.0,-2.0,8.27,-1.0,1.0,10.23,4365871209.0,0.0,14.0,0.0,4.5,3.0,1.0,80.66,0.0,0.0,5.79,1,4,,,,,,,
P15,1,15,,0.0,228641.0,1.0,1755617694.26,1.0,123.0,802.0,0.0,0.0,3.0,1243.0,2.0,5.39,1.0,1.0,5.72,435796218.0,0.0,30.0,-2.0,11.97,3.0,1.0,77.06,-2.0,0.0,5.18,1,4,,,,,,,
P16,1,16,,0.0,127938.0,1.0,1755617507.99,1.0,223.0,807.0,0.0,0.0,3.0,2413.0,1.0,13.25,1.0,1.0,8.82,9368140752.0,5.0,34.0,0.0,49.95,3.0,0.0,23.76,1.0,0.0,7.43,1,4,,,,,,,
P17,1,17,,0.0,272406.0,1.0,1755617816.74,1.0,124.0,835.0,0.0,0.0,4.0,1234.0,2.0,9.82,1.0,1.0,4.34,2143685709.0,0.0,42.0,-1.0,18.16,3.0,1.0,34.74,2.0,0.0,5.68,1,4,,,,,,,
P18,1,18,,0.0,264865.0,1.0,1755617763.58,1.0,122.0,860.0,0.0,0.0,2.0,3142.0,-2.0,34.28,-1.0,1.0,2.1,5241980736.0,1.0,22.0,-1.0,3.44,3.0,0.0,1.96,0.0,1.0,9.72,1,4,,,,,,,
P19,1,19,,0.0,112646.0,1.0,1755617790.16,1.0,223.0,789.0,0.0,0.0,3.0,2413.0,-2.0,8.5,-1.0,1.0,2.1,432596817.0,0.0,30.0,-2.0,77.47,3.0,1.0,24.74,2.0,1.0,32.04,1,4,,,,,,,
P20,1,20,,0.0,951362.0,1.0,1755617628.72,1.0,211.0,874.0,0.0,0.0,1.0,3421.0,-1.0,19.18,-1.0,1.0,1.28,6302415789.0,1.0,13.0,-1.0,4.11,3.0,0.0,2.56,-1.0,0.0,5.29,1,4,,,,,,,
P21,1,21,,0.0,397246.0,1.0,1755618107.92,1.0,221.0,835.0,0.0,0.0,1.0,3241.0,-1.0,6.9,-1.0,1.0,5.93,6534201789.0,0.0,16.0,1.0,17.96,3.0,1.0,37.33,0.0,0.0,3.64,1,4,,,,,,,
P22,1,22,,0.0,785248.0,1.0,1755617824.1,1.0,132.0,731.0,0.0,0.0,2.0,4312.0,-2.0,5.33,-1.0,1.0,2.36,4527109863.0,9.0,23.0,-1.0,44.83,3.0,1.0,118.66,-1.0,0.0,5.54,1,4,,,,,,,
P23,1,23,,0.0,406615.0,1.0,1755617867.29,1.0,113.0,886.0,0.0,0.0,3.0,2413.0,-2.0,5.3,-1.0,1.0,2.23,2465089371.0,3.0,35.0,0.0,4.32,3.0,0.0,3.78,0.0,0.0,12.0,1,4,,,,,,,
P24,1,24,,0.0,240308.0,1.0,1755617915.41,1.0,131.0,835.0,0.0,0.0,1.0,3421.0,-2.0,3.27,-1.0,1.0,1.19,4153728096.0,0.0,14.0,0.0,48.39,3.0,1.0,13.44,-1.0,0.0,2.96,1,4,,,,,,,
P25,1,25,,0.0,656993.0,1.0,1755618342.96,1.0,134.0,650.0,0.0,0.0,4.0,2314.0,-2.0,9.39,-1.0,1.0,3.07,1452708369.0,3.0,42.0,-1.0,60.97,3.0,1.0,178.41,-1.0,0.0,3.91,1,4,,,,,,,
